Order Date,Order ID,Invoice Number,Order Number,Order Type,Order Employee ID,Order Employee Name,Order Employee Custom ID,Note,Currency,Tax Amount,Tip,Service Charge,Credit Surcharge,Discount,Order Total,Payments Total,Payment Note,Refunds Total,Refund Credit Surcharge,Manual Refunds Total,Tender,Credit Card Auth Code,Credit Card Transaction ID,Order Payment State
28-Jun-2022 07:41 PM EDT,4MX8DXR4WN5EM,,47,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.46,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,052616,217900500777,Paid
28-Jun-2022 07:39 PM EDT,K05JV0SK1PMHW,,46,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Cash,,,Paid
28-Jun-2022 07:33 PM EDT,A3E10BGJXPJFY,,44,,999VWR115M848,MICHAEL KOCAK,,,USD,5.86,0.00,,0.00,0.00,76.86,76.86,,0.00,0.00,0.00,Debit Card,007307,217900500760,Paid
28-Jun-2022 07:32 PM EDT,VS4M8Q9WVJXH8,,43,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,6.06,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Debit Card,543869,217900500743,Paid
28-Jun-2022 07:31 PM EDT,HT0QHK4SQ86N0,,42,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
28-Jun-2022 07:30 PM EDT,KSFXJ7Z639X06,,41,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,0.00,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Cash,,,Paid
28-Jun-2022 07:29 PM EDT,TE2W2G6ADYT2E,,40,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,5.20,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Debit Card,000709,217900500726,Paid
28-Jun-2022 07:28 PM EDT,JX7SSVTHENE54,,39,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.12,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,02847Z,217900500709,Paid
28-Jun-2022 07:27 PM EDT,YMQJHQXSVXMAR,,38,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,5.20,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Credit Card,028152,217900500692,Paid
28-Jun-2022 07:22 PM EDT,X5P9EGR1MVMXC,,37,,999VWR115M848,MICHAEL KOCAK,,,USD,2.56,6.71,,0.00,0.00,33.56,33.56,,0.00,0.00,0.00,Credit Card,07280D,217900500675,Paid
28-Jun-2022 07:22 PM EDT,2R2QG6X0KTN3C,,36,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,192941,217900500658,Paid
28-Jun-2022 07:21 PM EDT,69EW6RCV8B6MY,,35,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,192412,217900500641,Paid
28-Jun-2022 07:19 PM EDT,B8RM35CME3NXM,,34,,999VWR115M848,MICHAEL KOCAK,,,USD,1.98,2.00,,0.00,0.00,25.98,25.98,,0.00,0.00,0.00,Credit Card,02866P,217900500624,Paid
28-Jun-2022 07:13 PM EDT,021M3E48KJFFG,,33,,999VWR115M848,MICHAEL KOCAK,,,USD,2.81,2.00,,0.00,0.00,36.81,36.81,,0.00,0.00,0.00,Debit Card,031419,217900500607,Paid
28-Jun-2022 07:09 PM EDT,5PDVP056WK762,,32,,999VWR115M848,MICHAEL KOCAK,,,USD,2.81,5.52,,0.00,0.00,36.81,36.81,,0.00,0.00,0.00,Debit Card,190445,217900500590,Paid
28-Jun-2022 07:06 PM EDT,9DG01MBCM078G,,31,,999VWR115M848,MICHAEL KOCAK,,,USD,1.57,0.00,,0.00,0.00,20.57,20.57,,0.00,0.00,0.00,Cash,,,Paid
28-Jun-2022 06:57 PM EDT,M6107Y53377WM,,30,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,02897R,217900500573,Paid
28-Jun-2022 06:56 PM EDT,40YDZC052FN10,,29,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,057051,217900500556,Paid
28-Jun-2022 06:55 PM EDT,Y2MZKER8VEA3Y,,28,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,74057D,217900500539,Paid
28-Jun-2022 06:54 PM EDT,609XKS1BXEXGP,,27,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,028255,217900500522,Paid
28-Jun-2022 06:53 PM EDT,BCYV8673838CR,,26,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,32655B,217900500505,Paid
28-Jun-2022 06:51 PM EDT,3FXC47PMAS0DA,,25,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,02888R,217900500488,Paid
28-Jun-2022 06:42 PM EDT,A1BS5A6JF3PT0,,24,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,5.46,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Debit Card,037613,217900500471,Paid
28-Jun-2022 06:41 PM EDT,EDN92SHSJ9J7J,,23,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,04024Z,217900500454,Paid
28-Jun-2022 06:40 PM EDT,YXQX7VVR7M79E,,22,,999VWR115M848,MICHAEL KOCAK,,,USD,3.96,7.79,,0.00,0.00,51.96,51.96,,0.00,0.00,0.00,Credit Card,01742A,217900500437,Paid
28-Jun-2022 06:39 PM EDT,ZPKAAWRHZYY2J,,21,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.60,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,320329,217900500420,Paid
28-Jun-2022 06:38 PM EDT,HEGERNFS8A4EW,,20,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Credit Card,07219Z,217900500403,Paid
28-Jun-2022 06:38 PM EDT,W08SJDPV5SDKT,,19,,999VWR115M848,MICHAEL KOCAK,,,USD,2.23,4.38,,0.00,0.00,29.23,29.23,,0.00,0.00,0.00,Credit Card,04896Z,217900500386,Paid
28-Jun-2022 06:35 PM EDT,J7RJEX4C26T28,,18,,999VWR115M848,MICHAEL KOCAK,,,USD,0.17,0.00,,0.00,0.00,2.17,2.17,,0.00,0.00,0.00,Debit Card,183759,217900500369,Paid
28-Jun-2022 06:28 PM EDT,23AC3YGJBRXKG,,17,,999VWR115M848,MICHAEL KOCAK,,,USD,1.24,2.92,,0.00,0.00,16.24,16.24,,0.00,0.00,0.00,Credit Card,866946,217900500352,Paid
28-Jun-2022 06:25 PM EDT,QCB3FY378YER8,,16,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
28-Jun-2022 06:24 PM EDT,EH462S2W65MPA,,15,,999VWR115M848,MICHAEL KOCAK,,,USD,1.24,3.25,,0.00,0.00,16.24,16.24,,0.00,0.00,0.00,Credit Card,03364P,217900500335,Paid
28-Jun-2022 06:23 PM EDT,4V09FT2XE40S4,,14,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.46,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,376860,217900500318,Paid
28-Jun-2022 06:17 PM EDT,JZ4P2EWAAENRT,,13,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Cash,,,Paid
28-Jun-2022 06:16 PM EDT,0JV0K23FJAS10,,12,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,02996D,217900500301,Paid
28-Jun-2022 06:15 PM EDT,FRCFK6SB60QGW,,11,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.12,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,003537,217900500284,Paid
28-Jun-2022 06:14 PM EDT,6RX0NTQBKRX2M,,10,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.46,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,889000,217900500267,Paid
28-Jun-2022 05:50 PM EDT,DVH0S3TEJG72E,,09,,999VWR115M848,MICHAEL KOCAK,,,USD,1.24,2.44,,0.00,0.00,16.24,16.24,,0.00,0.00,0.00,Credit Card,04542D,217900500250,Paid
28-Jun-2022 05:35 PM EDT,1F5JGRESPQV7C,,08,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,02897P,217900500233,Paid
28-Jun-2022 05:27 PM EDT,8R1H5S19AGCST,,07,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,099688,217900500216,Paid
28-Jun-2022 05:26 PM EDT,CV74MCMJ9953C,,06,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,391676,217900500199,Paid
28-Jun-2022 05:09 PM EDT,8PGZGQFC66DV4,,05,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,6.24,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Debit Card,055737,217900500182,Paid
28-Jun-2022 05:07 PM EDT,BVSPMKZYVXSPE,,04,,999VWR115M848,MICHAEL KOCAK,,,USD,1.57,3.09,,0.00,0.00,20.57,20.57,,0.00,0.00,0.00,Debit Card,041049,217900500165,Paid
28-Jun-2022 05:02 PM EDT,REG954G5XC5EJ,,03,,999VWR115M848,MICHAEL KOCAK,,,USD,1.24,0.00,,0.00,0.00,16.24,16.24,,0.00,0.00,0.00,Credit Card,870659,217900500148,Paid
25-Jun-2022 04:45 PM EDT,SJDGYF5JR2W1P,,02,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,9.09,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Debit Card,054543,217600502921,Paid
25-Jun-2022 04:44 PM EDT,D7WT1W6GPEGN6,,01,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.12,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,884063,217600502904,Paid
25-Jun-2022 04:42 PM EDT,HZTSTET0VMBF4,,99,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,47618P,217600502887,Paid
25-Jun-2022 04:33 PM EDT,EN3JAMJ8P2CVC,,98,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.60,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,103938,217600502870,Paid
25-Jun-2022 04:32 PM EDT,BDHM5ACVWG234,,97,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.60,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,09361D,217600502853,Paid
25-Jun-2022 04:16 PM EDT,BC9909RV2YJSE,,95,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,181178,217600502836,Paid
25-Jun-2022 04:15 PM EDT,3FF5S9RX622HR,,94,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.60,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,068648,217600502819,Paid
25-Jun-2022 04:10 PM EDT,XSXKK5GHZRGCG,,93,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,04264C,217600502802,Paid
25-Jun-2022 04:08 PM EDT,G12A2D4SESY5C,,92,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,510840,217600502785,Paid
25-Jun-2022 04:06 PM EDT,AZ9XYHHRPXBBJ,,91,,999VWR115M848,MICHAEL KOCAK,,,USD,1.98,5.20,,0.00,0.00,25.98,25.98,,0.00,0.00,0.00,Credit Card,39297Z,217600502768,Paid
25-Jun-2022 04:05 PM EDT,80GRRR9E26YVT,,90,,999VWR115M848,MICHAEL KOCAK,,,USD,0.50,0.00,,0.00,0.00,6.50,6.50,,0.00,0.00,0.00,Credit Card,880927,217600502751,Paid
25-Jun-2022 03:59 PM EDT,W1B8HR3SK43V6,,88,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.97,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Credit Card,863582,217600502734,Paid
25-Jun-2022 03:56 PM EDT,J9PJSK9SGAEXC,,87,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.12,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,071809,217600502717,Paid
25-Jun-2022 03:54 PM EDT,C1RT2J53VPNAM,,86,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,3.68,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,125140,217600502700,Paid
25-Jun-2022 03:52 PM EDT,GM8KZCWD236Y4,,85,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,1.60,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,35715B,217600502683,Paid
25-Jun-2022 03:51 PM EDT,2N0MTW30Z2B1Y,,84,,999VWR115M848,MICHAEL KOCAK,,,USD,0.66,1.73,,0.00,0.00,8.66,8.66,,10.39,0.00,0.00,Credit Card,025277,217600502666,Refunded
25-Jun-2022 03:50 PM EDT,PB6QGSNJP2WFP,,83,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.65,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,673463,217600502649,Paid
25-Jun-2022 03:49 PM EDT,H3ZF694MKF4EG,,82,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,861787,217600502632,Paid
25-Jun-2022 03:47 PM EDT,2Q5XV1XX58ZDY,,81,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,399263,217600502615,Paid
25-Jun-2022 03:46 PM EDT,ZEXWAD8YGBX3E,,80,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,873577,217600502598,Paid
25-Jun-2022 03:43 PM EDT,SZ6A59Y3M5QDY,,79,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Cash,,,Paid
25-Jun-2022 03:42 PM EDT,5M2WR4QC1GNF0,,78,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,3.68,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,862268,217600502581,Paid
25-Jun-2022 03:41 PM EDT,EX29FE0V2F1PE,,77,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.78,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Credit Card,06633P,217600502564,Paid
25-Jun-2022 03:39 PM EDT,903ER48FZVDMR,,76,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,08548D,217600502547,Paid
25-Jun-2022 03:37 PM EDT,CQJDFVZF12QSP,,75,,999VWR115M848,MICHAEL KOCAK,,,USD,0.17,0.00,,0.00,0.00,2.17,2.17,,0.00,0.00,0.00,Cash,,,Paid
25-Jun-2022 03:35 PM EDT,DB8NTR7T4NBJG,,74,,999VWR115M848,MICHAEL KOCAK,,,USD,0.17,0.00,,0.00,0.00,2.17,2.17,,0.00,0.00,0.00,Cash,,,Paid
25-Jun-2022 03:28 PM EDT,B3J7PZJH5P7QM,,73,,999VWR115M848,MICHAEL KOCAK,,,USD,0.50,1.30,,0.00,0.00,6.50,6.50,,0.00,0.00,0.00,Credit Card,05478D,217600502530,Paid
25-Jun-2022 03:27 PM EDT,1Y37QMXV9CRKT,,72,,999VWR115M848,MICHAEL KOCAK,,,USD,0.50,0.98,,0.00,0.00,6.50,6.50,,0.00,0.00,0.00,Credit Card,02599R,217600502513,Paid
25-Jun-2022 03:26 PM EDT,8ANMEYGVJ6H20,,71,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.65,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,005738,217600502496,Paid
25-Jun-2022 03:25 PM EDT,09JVXWKMBKC00,,70,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,025131,217600502479,Paid
25-Jun-2022 03:23 PM EDT,9F4ZAQZ6R7EPA,,69,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,229831,217600502462,Paid
25-Jun-2022 03:21 PM EDT,VP86MYPX6X1B4,,68,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,3.68,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,364902,217600502445,Paid
25-Jun-2022 03:20 PM EDT,A6NKTVC8FPS8A,,67,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,01475D,217600502428,Paid
25-Jun-2022 03:19 PM EDT,5G0QPZ2TA3HNY,,66,,999VWR115M848,MICHAEL KOCAK,,,USD,0.17,0.00,,0.00,0.00,2.17,2.17,,0.00,0.00,0.00,Debit Card,081519,217600502411,Paid
25-Jun-2022 03:18 PM EDT,17MWJ69DCBHR2,,65,,999VWR115M848,MICHAEL KOCAK,,,USD,0.17,0.00,,0.00,0.00,2.17,2.17,,0.00,0.00,0.00,Credit Card,33276P,217600502394,Paid
25-Jun-2022 03:17 PM EDT,W25NQT5GGXJ3G,,64,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,02494D,217600502377,Paid
25-Jun-2022 03:16 PM EDT,83T8J8S6V6620,,63,,999VWR115M848,MICHAEL KOCAK,,,USD,2.23,5.26,,0.00,0.00,29.23,29.23,,0.00,0.00,0.00,Credit Card,02518R,217600502360,Paid
25-Jun-2022 03:15 PM EDT,R4KHFBZGYDT5Y,,62,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,05999Z,217600502343,Paid
25-Jun-2022 03:12 PM EDT,11R9THB169ZXM,,61,,999VWR115M848,MICHAEL KOCAK,,,USD,4.21,2.00,,0.00,0.00,55.21,55.21,,0.00,0.00,0.00,Debit Card,552306,217600502326,Paid
25-Jun-2022 03:10 PM EDT,8SS2WW9Z0S9A4,,60,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Cash,,,Paid
25-Jun-2022 03:08 PM EDT,VEKERVFQNCMEA,,59,,999VWR115M848,MICHAEL KOCAK,,,USD,1.16,3.03,,0.00,0.00,15.16,15.16,,0.00,0.00,0.00,Debit Card,083133,217600502309,Paid
25-Jun-2022 03:06 PM EDT,Q8T285HMCFYR6,,58,,999VWR115M848,MICHAEL KOCAK,,,USD,2.72,5.36,,0.00,0.00,35.72,35.72,,0.00,0.00,0.00,Credit Card,02556R,217600502292,Paid
25-Jun-2022 03:05 PM EDT,4XR0SBXP876TC,,57,,999VWR115M848,MICHAEL KOCAK,,,USD,1.73,2.00,,0.00,0.00,22.73,22.73,,0.00,0.00,0.00,Debit Card,006859,217600502275,Paid
25-Jun-2022 03:04 PM EDT,2JHJN2F03RQTA,,56,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,0.00,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,05352B,217600502258,Paid
25-Jun-2022 03:04 PM EDT,Y77JFXAZNSP0E,,55,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,060908,217600502241,Paid
25-Jun-2022 03:03 PM EDT,W6JVE6DFH3FQ4,,54,,999VWR115M848,MICHAEL KOCAK,,,USD,0.17,0.43,,0.00,0.00,2.17,2.17,,0.00,0.00,0.00,Credit Card,865927,217600502224,Paid
25-Jun-2022 03:02 PM EDT,X81JYD60Y54XM,,53,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,81400Z,217600502207,Paid
25-Jun-2022 03:01 PM EDT,MZ182V7FPXM40,,52,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,078370,217600502190,Paid
25-Jun-2022 02:59 PM EDT,HMVV16APQ659A,,51,,999VWR115M848,MICHAEL KOCAK,,,USD,1.16,2.27,,0.00,0.00,15.16,15.16,,0.00,0.00,0.00,Debit Card,H41832,217600502173,Paid
25-Jun-2022 02:57 PM EDT,5ZGCSJTW6J42P,,50,,999VWR115M848,MICHAEL KOCAK,,,USD,2.56,10.07,,0.00,0.00,33.56,33.56,,0.00,0.00,0.00,Credit Card,08212B,217600502156,Paid
25-Jun-2022 02:54 PM EDT,3ZTGCCMXQGG0C,,49,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,3.31,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,035517,217600502139,Paid
25-Jun-2022 02:53 PM EDT,7TWAARZHA1GCJ,,48,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.60,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,864222,217600502122,Paid
25-Jun-2022 02:53 PM EDT,48JHDXEFYG2E4,,47,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.65,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,444783,217600502105,Paid
25-Jun-2022 02:50 PM EDT,7428GV6NVZ0XW,,46,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Cash,,,Paid
25-Jun-2022 02:50 PM EDT,ACJADD3NKGVWM,,45,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,1POCLK,217600502088,Paid
25-Jun-2022 02:48 PM EDT,F1519W1V7KTSC,,44,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,328750,217600502071,Paid
25-Jun-2022 02:47 PM EDT,QW00RRD6589FM,,43,,999VWR115M848,MICHAEL KOCAK,,,USD,0.17,0.00,,0.00,0.00,2.17,2.17,,0.00,0.00,0.00,Cash,,,Paid
25-Jun-2022 02:45 PM EDT,FR7Q6T7RCT1EC,,42,,999VWR115M848,MICHAEL KOCAK,,,USD,0.17,0.00,,0.00,0.00,2.17,2.17,,0.00,0.00,0.00,Cash,,,Paid
25-Jun-2022 02:44 PM EDT,B77C955HWA3DM,,41,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,05574D,217600502054,Paid
25-Jun-2022 02:43 PM EDT,X9GYXYJKYCTGY,,40,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,02692I,217600502037,Paid
25-Jun-2022 02:42 PM EDT,XESCEZNMADE22,,39,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,3.31,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,134024,217600502020,Paid
25-Jun-2022 02:39 PM EDT,BN9MSAABH3T4W,,38,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,01786B,217600502003,Paid
25-Jun-2022 02:36 PM EDT,8SD0WDD5VKWX6,,37,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,09256Z,217600501986,Paid
25-Jun-2022 02:35 PM EDT,QE06CT3WM3HMC,,36,,999VWR115M848,MICHAEL KOCAK,,,USD,0.17,0.43,,0.00,0.00,2.17,2.17,,0.00,0.00,0.00,Debit Card,025328,217600501969,Paid
25-Jun-2022 02:33 PM EDT,809AMFXK2YY0P,,35,,999VWR115M848,MICHAEL KOCAK,,,USD,0.17,0.00,,0.00,0.00,2.17,2.17,,0.00,0.00,0.00,Cash,,,Paid
25-Jun-2022 02:32 PM EDT,058D7B4QJSQBM,,34,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,075444,217600501952,Paid
25-Jun-2022 02:31 PM EDT,0FMQ9JEYMMC0P,,33,,999VWR115M848,MICHAEL KOCAK,,,USD,1.16,0.00,,0.00,0.00,15.16,15.16,,0.00,0.00,0.00,Cash,,,Paid
25-Jun-2022 02:30 PM EDT,ZYQR7S8NTP8MJ,,32,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,842775,217600501935,Paid
25-Jun-2022 02:27 PM EDT,HCWBXN67S1KT6,,31,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Cash,,,Paid
25-Jun-2022 02:27 PM EDT,DEGG1SDMEN0SR,,30,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,025388,217600501918,Paid
25-Jun-2022 02:26 PM EDT,N87MPFKDG6PYJ,,29,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
25-Jun-2022 02:25 PM EDT,M7H4BT61TWAS8,,28,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,3.68,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,772025,217600501901,Paid
25-Jun-2022 02:24 PM EDT,H1FGVSJF9KZN4,,27,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,867478,217600501884,Paid
25-Jun-2022 02:23 PM EDT,EAFA7FTVPT866,,26,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,6.24,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Credit Card,846335,217600501867,Paid
